id_pista,fecha_carrera,numero_carrera,id_caballo,distancia,tipo_terreno,condicion_de_la_pista,distancia_en_pies,tipo_carrera,dinero_dos_decimales_USD,hora_de_carrera,peso_llevado,jockey,posibilidades_de_ganar,posicion
AQU,30/03/2019,4,2,650,D,3,30,SST,70000,317,124,Michael J. Luzzi,740,5
AQU,03/11/2019,3,8,650,D,3,38,CLM,48000,1257,120,Luis Saez,460,2
AQU,30/11/2019,2,3,600,D,3,45,CLM,52000,1226,120,Eric Cancel,325,4
AQU,06/12/2019,4,3,650,D,3,52,CLM,28000,117,120,Dylan Davis,830,8
BEL,29/09/2019,1,2,700,T,2,90,CLM,55000,101,121,Kendrick Carmouche,790,7
AQU,03/03/2019,6,5,600,D,3,48,CLM,46000,327,121,Andre Shivnarine Worrie,1430,3
AQU,28/02/2019,6,3,800,D,3,54,CLM,16000,334,121,Andre Shivnarine Worrie,2700,7
SAR,30/08/2019,2,4,900,D,3,78,CLM,34000,134,123,Luis Saez,80,1
AQU,11/01/2019,7,8,700,D,3,44,ALW,64000,359,125,Harry Hernandez,6000,7
AQU,22/02/2019,6,8,800,D,1,54,CLM,40000,333,121,Samuel Camacho Jr.,7275,8
AQU,18/01/2019,4,7,800,D,3,54,CLM,57000,227,119,Reylu Gutierrez,185,2
AQU,22/02/2019,7,1,900,D,1,96,CLM,60000,409,117,Reylu Gutierrez,155,6
AQU,09/03/2019,4,3,900,D,3,80,STR,60000,157,118,Michael J. Luzzi,1330,4
AQU,13/12/2019,2,2,800,D,1,54,CLM,22000,1259,121,Luis A. Rodriguez Castro,530,5
AQU,02/02/2019,1,3,800,D,3,54,SHP,45000,1220,117,Reylu Gutierrez,5475,4
AQU,09/02/2019,2,4,700,D,3,44,CLM,20000,124,118,Reylu Gutierrez,440,1
AQU,10/03/2019,4,6,800,D,4,54,CLM,32000,306,123,Samuel Camacho Jr.,275,1
AQU,30/03/2019,1,1,700,D,3,44,SST,45000,130,122,Samuel Camacho Jr.,255,1
BEL,28/04/2019,8,6,600,D,3,52,ALW,66000,518,125,Samuel Camacho Jr.,420,4
BEL,15/06/2019,6,2,600,D,3,54,ALW,66000,416,125,Samuel Camacho Jr.,1440,2
BEL,13/09/2019,3,5,800,D,3,78,ALW,66000,404,124,Dylan Davis,500,2
SAR,25/07/2019,3,3,900,D,3,77,AOC,80000,151,123,Dylan Davis,1130,4
AQU,01/02/2019,6,2,550,D,3,54,CLM,25000,319,121,Samuel Camacho Jr.,1460,3
BEL,23/05/2019,9,3,850,D,4,46,CLM,50000,727,124,Harry Hernandez,3550,6
AQU,03/11/2019,7,2,800,D,3,54,AOC,80000,253,124,Hector Rafael Diaz Jr.,2975,8
AQU,03/03/2019,7,3,600,D,3,48,STR,55000,357,121,Junior Alvarado,660,7
AQU,17/04/2019,7,7,600,O,1,60,AOC,70000,442,126,Jose Lezcano,165,4
AQU,03/11/2019,3,2,650,D,3,38,CLM,48000,1257,122,Hector Rafael Diaz Jr.,910,6
BEL,31/05/2019,9,5,600,D,3,54,CLM,50000,551,123,Manuel Franco,215,1
BEL,15/09/2019,9,10,700,T,2,117,AOC,70000,522,121,Joel Rosario,900,7
SAR,24/08/2019,12,10,550,T,2,79,AOC,83000,623,122,Tyler Gaffalione,1840,3
BEL,03/07/2019,7,2,850,I,2,90,AOC,87000,445,122,Jevian Toledo,750,4
AQU,02/11/2019,5,2,600,D,3,40,CLM,28000,207,115,Benjamin Hernandez,3000,6
AQU,14/12/2019,3,7,600,D,4,48,CLM,22000,128,122,Hector Rafael Diaz Jr.,420,2
BEL,01/06/2019,6,5,800,T,1,166,CLM,50000,412,124,Luis R. Reyes,3700,7
BEL,23/10/2019,3,1,850,D,5,48,CLM,32000,223,122,Harry Hernandez,870,5
SAR,12/07/2019,4,5,700,D,3,27,CLM,34000,248,122,Kendrick Carmouche,2090,8
SAR,02/08/2019,5,8,900,D,3,77,CLM,34000,326,123,Kendrick Carmouche,3550,5
SAR,30/08/2019,2,7,900,D,3,78,CLM,34000,134,123,Kendrick Carmouche,1780,5
AQU,06/01/2019,8,7,700,D,5,45,AOC,67000,428,121,Michael J. Luzzi,2750,9
BEL,07/09/2019,3,1,650,D,3,54,CLM,60000,205,121,Manuel Franco,110,4
AQU,11/01/2019,6,4,550,D,3,60,CLM,46000,327,122,Dylan Davis,1230,3
AQU,23/02/2019,3,4,700,D,3,44,AOC,67000,151,114,Reylu Gutierrez,1730,6
AQU,06/12/2019,6,5,800,D,3,54,CLM,32000,219,121,Jose Lezcano,340,5
BEL,08/09/2019,4,6,700,D,3,54,CLM,36000,233,121,Junior Alvarado,125,1
SAR,04/08/2019,6,12,600,D,3,48,CLM,52000,406,122,Jose L. Ortiz,1020,4
AQU,18/02/2019,4,5,800,D,3,54,STR,55000,223,120,Dylan Davis,2330,7
AQU,09/03/2019,5,4,800,D,3,54,ALW,64000,232,121,Junior Alvarado,650,3
AQU,21/12/2019,7,10,600,D,3,48,ALW,64000,327,122,Hector Rafael Diaz Jr.,1640,3
BEL,04/05/2019,9,6,700,D,4,45,ALW,66000,421,116,Benjamin Hernandez,410,9
BEL,18/09/2019,6,2,600,I,2,135,ALW,66000,538,121,Wilmer A. Garcia,780,5
AQU,15/03/2019,8,6,800,D,3,54,AOC,67000,524,121,Reylu Gutierrez,660,5
BEL,18/05/2019,8,8,700,D,3,48,CLM,50000,341,125,Manuel Franco,125,4
BEL,21/06/2019,4,4,800,D,4,46,CLM,60000,308,126,Manuel Franco,85,3
SAR,26/07/2019,8,8,550,T,6,63,AOC,83000,515,122,Ricardo Santana Jr.,520,2
AQU,11/01/2019,4,1,800,D,3,54,AOC,70000,227,125,Carlos J. Hernandez,3525,3
AQU,19/01/2019,3,2,700,D,3,40,CLM,50000,132,116,Reylu Gutierrez,3525,6
BEL,26/05/2019,3,3,800,D,3,52,ALW,66000,234,125,Samuel Camacho Jr.,230,5
BEL,20/06/2019,4,4,800,D,5,52,ALW,66000,442,125,Dylan Davis,680,3
SAR,17/08/2019,11,3,700,D,4,32,ALW,80000,641,124,Dylan Davis,1710,3
AQU,12/01/2019,6,1,600,D,3,45,CLM,32000,300,121,Harry Hernandez,6875,8
AQU,23/02/2019,9,5,600,D,3,45,CLM,25000,457,119,Samuel Camacho Jr.,8300,9
AQU,22/11/2019,5,17,800,D,1,54,CLM,57000,248,125,Samuel Camacho Jr.,1010,7
AQU,15/12/2019,5,5,900,D,5,76,STR,55000,224,124,Hector Rafael Diaz Jr.,3975,6
BEL,27/04/2019,3,2,700,D,3,48,AOC,85000,234,121,Joel Rosario,520,2
BEL,25/10/2019,8,7,700,T,1,82,AOC,85000,514,121,Joel Rosario,830,3
SAR,30/08/2019,4,5,600,D,3,48,AOC,98000,238,120,Joel Rosario,325,2
AQU,06/04/2019,5,14,850,O,2,22,CLM,48000,307,120,Manuel Franco,4050,2
AQU,19/04/2019,7,7,600,O,2,58,CLM,62000,442,120,Eric Cancel,130,1
BEL,09/06/2019,6,5,600,I,2,112,CLM,60000,412,125,Eric Cancel,290,2
SAR,27/07/2019,3,8,550,T,1,74,CLM,52000,210,124,Eric Cancel,325,8
AQU,09/03/2019,5,1,800,D,3,54,ALW,64000,232,116,Reylu Gutierrez,780,5
AQU,14/04/2019,7,4,800,D,3,54,CLM,38000,442,124,Jose Lezcano,420,2
BEL,04/05/2019,1,5,600,D,4,48,CLM,28000,1200,123,Jose Lezcano,170,1
BEL,12/09/2019,5,1,650,D,3,38,AOC,70000,509,125,Luis R. Reyes,290,6
AQU,22/03/2019,5,3,800,D,4,54,CLM,37000,349,119,Carlos J. Hernandez,500,6
AQU,14/04/2019,7,9,800,D,3,54,CLM,38000,442,124,Dylan Davis,700,1
SAR,28/07/2019,6,4,900,D,3,78,CLM,65000,346,123,Joel Rosario,660,5
SAR,09/08/2019,7,11,700,D,3,32,CLM,52000,425,126,Joel Rosario,760,5
AQU,10/04/2019,4,11,850,T,2,108,CLM,38000,304,124,Hector Rafael Diaz Jr.,450,3
BEL,03/05/2019,2,4,800,T,1,112,CLM,39000,204,124,Hector Rafael Diaz Jr.,650,2
BEL,15/06/2019,3,9,600,I,2,175,CLM,39000,238,123,Junior Alvarado,770,5
BEL,06/09/2019,1,4,800,D,4,72,ALW,66000,302,124,Luis R. Reyes,3650,6
SAR,21/07/2019,12,13,850,I,2,27,ALW,80000,648,123,Jose Baez,3575,10
BEL,19/05/2019,7,3,850,I,2,70,CLM,60000,451,126,Irad Ortiz Jr.,265,5
AQU,07/04/2019,5,7,800,T,2,63,STK,100000,336,120,Kendrick Carmouche,670,5
BEL,01/06/2019,6,17,800,T,1,166,CLM,50000,412,117,Benjamin Hernandez,460,4
BEL,14/06/2019,4,1,850,I,1,54,CLM,50000,308,124,Luis Saez,195,2
AQU,05/12/2019,8,12,800,D,1,54,ALW,66000,345,119,Benjamin Hernandez,2475,6
BEL,08/09/2019,9,10,850,I,2,18,CLM,50000,518,122,Luis R. Reyes,3700,5
SAR,10/08/2019,1,4,850,I,2,32,CLM,52000,100,123,Luis Saez,1170,5
AQU,25/01/2019,5,2,800,D,1,52,CLM,20000,227,116,Benjamin Hernandez,1520,4
AQU,10/03/2019,4,5,800,D,4,54,CLM,32000,306,121,Carlos J. Hernandez,1700,8
SAR,03/08/2019,5,4,550,T,2,90,STK,200000,321,118,Chris Landeros,870,5
AQU,16/02/2019,7,6,600,D,3,48,ALW,70000,408,123,Luis R. Reyes,410,5
BEL,17/05/2019,6,8,600,I,1,138,AOC,70000,409,121,Joe Bravo,610,6
BEL,05/07/2019,5,3,600,D,3,54,STR,55000,340,125,Manuel Franco,245,3
SAR,27/07/2019,3,9,550,T,1,74,CLM,52000,210,124,Manuel Franco,750,3
AQU,23/11/2019,9,10,1100,T,1,72,STK,200000,353,124,Jorge A. Vargas Jr.,7575,4
BEL,02/10/2019,7,4,850,I,2,90,STR,55000,440,119,Julio Correa,890,6
AQU,25/01/2019,5,7,800,D,1,52,CLM,20000,227,123,Winston R. Kay,3450,6
AQU,23/11/2019,4,1,650,D,3,54,CLM,28000,123,120,Hector Rafael Diaz Jr.,840,1
AQU,28/12/2019,2,3,650,D,3,52,CLM,36000,1259,122,Hector Rafael Diaz Jr.,650,5
BEL,14/09/2019,1,7,600,D,3,63,CLM,28000,100,114,Benjamin Hernandez,2750,2
BEL,18/10/2019,4,1,700,D,3,54,CLM,28000,259,117,Benjamin Hernandez,900,7
BEL,04/05/2019,7,3,850,D,4,44,CLM,50000,312,124,Luis R. Reyes,1200,3
AQU,11/11/2019,3,3,700,D,3,45,CLM,32000,1255,115,Joey R. Martinez,210,1
BEL,21/09/2019,1,6,650,D,3,48,CLM,43000,100,121,Luis R. Reyes,270,5
SAR,04/08/2019,2,2,650,D,3,72,CLM,34000,136,122,Manuel Franco,105,1
AQU,29/03/2019,7,3,700,D,3,44,CLM,46000,452,119,Reylu Gutierrez,1670,6
AQU,11/11/2019,3,17,700,D,3,45,CLM,32000,1255,122,Jose Lezcano,290,6
AQU,13/12/2019,2,17,800,D,1,54,CLM,22000,1259,121,Jose Lezcano,35,1
AQU,29/12/2019,1,1,800,D,3,54,CLM,36000,1231,121,Jose Lezcano,330,3
BEL,26/04/2019,1,4,600,D,5,63,CLM,28000,130,123,Dylan Davis,860,3
BEL,26/05/2019,1,1,650,D,3,58,CLM,28000,130,123,Jose L. Ortiz,290,1
BEL,25/09/2019,7,6,600,D,3,58,AOC,70000,411,121,Junior Alvarado,260,5
BEL,12/10/2019,3,17,600,D,3,65,CLM,50000,151,121,Jose Lezcano,190,4
AQU,11/01/2019,7,10,700,D,3,44,ALW,64000,359,123,Rafael Manuel Hernandez,3175,2
AQU,12/04/2019,8,11,600,O,2,45,ALW,66000,515,117,Benjamin Hernandez,620,2
BEL,27/05/2019,3,2,600,I,1,90,ALW,66000,236,116,Benjamin Hernandez,460,3
BEL,21/06/2019,3,3,600,D,4,54,ALW,66000,234,123,Junior Alvarado,560,4
BEL,18/10/2019,6,8,700,T,1,90,ALW,66000,409,121,Luis Saez,1420,10
AQU,04/01/2019,7,4,900,D,3,98,AOC,67000,359,119,Jose Lezcano,750,5
AQU,02/02/2019,8,9,800,D,3,54,AOC,64000,400,118,Reylu Gutierrez,245,1
AQU,29/03/2019,7,17,700,D,3,44,CLM,46000,452,121,Manuel Franco,175,1
AQU,23/11/2019,5,5,600,O,1,58,CLM,48000,152,122,Jose L. Ortiz,245,5
BEL,17/05/2019,6,6,600,I,1,138,AOC,70000,409,121,Luis R. Reyes,1140,4
BEL,26/06/2019,4,7,600,T,2,72,AOC,82000,314,125,Jose L. Ortiz,1290,2
BEL,15/09/2019,10,9,600,I,2,175,CLM,50000,557,121,Jose L. Ortiz,205,1
BEL,10/10/2019,6,3,600,I,2,174,AOC,70000,405,121,Manuel Franco,580,4
AQU,11/11/2019,7,14,600,O,2,56,STR,55000,253,124,Kendrick Carmouche,2650,6
BEL,12/10/2019,10,6,800,T,2,108,STR,55000,552,124,Kendrick Carmouche,2110,4
AQU,30/11/2019,7,7,600,O,1,52,STK,125000,249,120,Jose L. Ortiz,560,2
BEL,31/05/2019,8,8,700,D,3,40,AOC,87000,518,118,Irad Ortiz Jr.,240,2
BEL,28/06/2019,8,3,600,I,2,102,AOC,87000,523,121,Luis Saez,335,2
AQU,01/01/2019,9,4,600,D,1,48,CLM,25000,420,122,Joel Sone,335,6
AQU,01/02/2019,6,3,550,D,3,54,CLM,25000,319,123,Joel Sone,165,2
AQU,15/03/2019,9,4,700,D,3,44,CLM,32000,555,122,Joel Sone,2000,2
BEL,12/05/2019,6,15,800,D,4,52,CLM,39000,413,124,Manuel Franco,610,3
BEL,19/05/2019,7,2,850,I,2,70,CLM,60000,451,124,Rajiv Maragh,5300,7
BEL,01/06/2019,6,10,800,T,1,166,CLM,50000,412,124,Rajiv Maragh,2110,5
BEL,25/05/2019,10,11,600,I,2,90,AOC,85000,624,121,Eric Cancel,660,8
AQU,12/01/2019,5,1,600,D,3,45,CLM,28000,231,123,Dylan Davis,930,3
AQU,17/02/2019,2,6,800,D,3,54,CLM,37000,125,116,Reylu Gutierrez,1690,2
AQU,22/03/2019,5,2,800,D,4,54,CLM,37000,349,118,Reylu Gutierrez,880,3
SAR,13/07/2019,7,2,600,D,3,48,ALW,80000,437,124,Jose Lezcano,1080,1
AQU,27/01/2019,2,2,800,D,3,54,CLM,43000,1259,122,Dylan Davis,355,6
BEL,17/05/2019,7,7,850,D,3,48,CLM,50000,440,126,Dylan Davis,610,2
BEL,21/06/2019,4,2,800,D,4,46,CLM,60000,308,124,Dylan Davis,120,2
BEL,25/05/2019,4,6,850,I,2,70,CLM,39000,308,124,Luis Saez,225,4
SAR,14/08/2019,4,3,900,T,2,111,ALW,80000,226,123,Jose Baez,3050,8
BEL,26/06/2019,3,6,850,I,2,84,CLM,60000,238,126,Irad Ortiz Jr.,450,5
BEL,08/09/2019,9,2,850,I,2,18,CLM,50000,518,124,Javier Castellano,220,4
SAR,14/08/2019,9,11,850,I,2,20,CLM,52000,506,125,Irad Ortiz Jr.,610,1
BEL,27/09/2019,6,6,850,D,3,48,ALW,66000,342,119,Benjamin Hernandez,4650,5
SAR,13/07/2019,7,4,600,D,3,48,ALW,80000,437,117,Benjamin Hernandez,5150,4
SAR,28/07/2019,4,7,700,D,3,32,ALW,80000,240,117,Benjamin Hernandez,1430,5
SAR,21/08/2019,9,11,600,D,4,50,ALW,80000,546,117,Benjamin Hernandez,4075,5
AQU,03/11/2019,2,2,800,T,1,76,ALW,66000,1229,121,Michael J. Luzzi,2800,7
SAR,21/07/2019,12,5,850,I,2,27,ALW,80000,648,116,Benjamin Hernandez,4025,3
SAR,14/08/2019,4,12,900,T,2,111,ALW,80000,226,123,John R. Velazquez,860,2
SAR,02/08/2019,5,7,900,D,3,77,CLM,34000,326,118,Benjamin Hernandez,580,3
BEL,17/05/2019,4,6,850,T,1,92,ALW,66000,304,116,Benjamin Hernandez,5050,5
BEL,02/06/2019,8,1,850,T,2,170,CLM,39000,519,117,Benjamin Hernandez,2050,3
BEL,22/06/2019,5,8,800,T,1,126,WCL,39000,340,117,Benjamin Hernandez,2450,5
BEL,14/09/2019,5,11,850,T,2,90,CLM,39000,307,122,John R. Velazquez,740,5
BEL,11/10/2019,5,6,900,I,1,135,CLM,45000,337,122,Luis R. Reyes,2190,6
SAR,01/09/2019,12,3,850,I,2,22,ALW,80000,641,121,John R. Velazquez,1080,7
SAR,01/09/2019,12,3,850,I,2,22,ALW,80000,641,121,John R. Velazquez,1080,7
SAR,14/08/2019,4,12,900,T,2,111,ALW,80000,226,123,John R. Velazquez,860,2
BEL,22/09/2019,7,2,900,I,2,189,STK,125000,410,122,Kendrick Carmouche,2140,7
SAR,24/08/2019,1,4,800,I,2,34,AOC,95000,1136,122,Kendrick Carmouche,1920,4
SAR,09/08/2019,7,2,700,D,3,32,CLM,52000,425,126,Luis Saez,620,7
BEL,13/10/2019,5,7,850,I,2,52,AOC,80000,332,122,Irad Ortiz Jr.,530,3
BEL,17/05/2019,6,4,600,I,1,138,AOC,70000,409,121,Kendrick Carmouche,1460,1
SAR,26/07/2019,8,11,550,T,6,63,AOC,83000,515,124,Jose L. Ortiz,550,8
AQU,01/01/2019,9,3,600,D,1,48,CLM,25000,420,113,Benjamin Hernandez,110,1
AQU,02/11/2019,5,7,600,D,3,40,CLM,28000,207,120,Dylan Davis,2320,8
AQU,23/11/2019,4,7,650,D,3,54,CLM,28000,123,120,Dylan Davis,3275,8
AQU,30/03/2019,6,4,600,D,3,45,SST,55000,418,124,Victor R. Carrasco,880,7
AQU,01/01/2019,7,7,650,D,1,36,AOC,67000,323,119,Dylan Davis,1990,6
AQU,08/02/2019,3,6,600,D,4,48,CLM,46000,156,119,Eric Cancel,395,3
AQU,31/03/2019,1,4,600,D,1,45,CLM,32000,130,120,Samuel Camacho Jr.,220,1
BEL,02/05/2019,7,1,650,D,3,63,CLM,50000,445,123,Samuel Camacho Jr.,1090,4
BEL,20/06/2019,2,5,600,D,5,58,CLM,32000,336,125,Manuel Franco,140,1
BEL,07/07/2019,4,4,600,D,3,60,CLM,28000,208,125,Manuel Franco,135,2
BEL,06/09/2019,3,2,700,D,4,44,CLM,50000,404,121,Joel Rosario,670,5
BEL,02/10/2019,1,5,650,D,3,45,CLM,32000,115,123,Dylan Davis,275,2
SAR,26/07/2019,5,1,600,D,5,50,CLM,34000,329,124,Manuel Franco,720,3
AQU,11/01/2019,6,8,550,D,3,60,CLM,46000,327,122,Harry Hernandez,1070,8
AQU,05/01/2019,5,2,650,D,4,32,AOC,75000,226,119,Manuel Franco,1400,5
AQU,30/03/2019,10,7,700,D,3,44,SST,80000,624,120,Harry Hernandez,3300,7
AQU,20/04/2019,1,5,600,D,4,48,WCL,52000,130,122,Irad Ortiz Jr.,140,4
BEL,11/05/2019,6,6,700,D,3,45,CLM,65000,417,118,Benjamin Hernandez,430,3
SAR,03/08/2019,5,2,550,T,2,90,STK,200000,321,124,Irad Ortiz Jr.,220,2
BEL,17/05/2019,6,9,600,I,1,138,AOC,70000,409,121,Eric Cancel,3700,9
BEL,14/06/2019,4,5,850,I,1,54,CLM,50000,308,124,Eric Cancel,860,5
SAR,30/08/2019,10,3,550,T,2,24,STK,100000,550,124,Irad Ortiz Jr.,140,3
BEL,02/10/2019,6,2,700,D,3,45,CLM,55000,405,116,Joey R. Martinez,2400,3
BEL,25/10/2019,7,1,850,D,3,50,CLM,65000,441,115,Joey R. Martinez,2310,3
SAR,30/08/2019,9,4,900,D,3,78,CLM,70000,519,117,Joey R. Martinez,1950,6
AQU,18/01/2019,4,1,800,D,3,54,CLM,57000,227,122,Ruben Silvera,240,7
SAR,25/08/2019,6,6,600,D,3,48,CLM,34000,343,115,Heman K. Harkie,4450,7
AQU,19/01/2019,9,10,800,D,3,54,CLM,25000,430,116,Reylu Gutierrez,720,2
AQU,22/02/2019,6,2,800,D,1,54,CLM,40000,333,119,Jose Lezcano,105,1
AQU,01/03/2019,8,4,600,D,3,45,CLM,46000,439,123,Jose Lezcano,195,3
AQU,30/03/2019,6,2,600,D,3,45,SST,55000,418,124,Jose Lezcano,340,1
AQU,20/12/2019,5,7,800,D,3,54,CLM,46000,229,117,Julio Correa,460,3
BEL,07/06/2019,4,1,650,D,3,52,AOC,80000,233,123,Jose Lezcano,175,1
AQU,02/02/2019,3,8,650,D,3,34,CLM,32000,121,116,Reylu Gutierrez,990,7
SAR,12/07/2019,4,2,700,D,3,27,CLM,34000,248,122,Dylan Davis,1880,5
SAR,30/08/2019,4,5,600,D,3,48,AOC,98000,238,120,Joel Rosario,325,2
AQU,23/02/2019,1,6,800,D,3,54,CLM,36000,1250,115,Reylu Gutierrez,60,2
AQU,12/01/2019,2,1,550,D,3,54,CLM,32000,100,121,Dylan Davis,450,4
BEL,12/06/2019,5,4,850,D,3,44,CLM,28000,340,124,Luis Saez,145,1
SAR,11/07/2019,1,6,950,D,3,48,CLM,32000,102,125,Luis Saez,510,2
BEL,08/06/2019,6,6,600,T,2,85,STK,400000,243,122,Irad Ortiz Jr.,440,3
AQU,07/11/2019,1,6,600,D,3,38,CLM,28000,1220,124,Dylan Davis,130,3
BEL,05/10/2019,5,7,600,T,1,70,STK,150000,232,126,Junior Alvarado,345,5
BEL,30/05/2019,1,5,650,D,1,45,CLM,28000,305,123,Manuel Franco,360,3
SAR,24/07/2019,5,3,700,D,3,32,CLM,50000,316,115,Joey R. Martinez,3150,1
AQU,09/02/2019,3,2,900,D,3,84,CLM,25000,156,123,Luis R. Reyes,205,3
AQU,22/02/2019,6,5,800,D,1,54,CLM,40000,333,121,Rajiv Maragh,920,7
AQU,09/03/2019,2,3,800,D,3,52,CLM,36000,1252,122,Samuel Camacho Jr.,2550,4
BEL,30/05/2019,1,2,650,D,1,45,CLM,28000,305,125,Samuel Camacho Jr.,70,2
SAR,08/08/2019,2,5,600,D,3,54,CLM,52000,138,122,Junior Alvarado,890,3
BEL,12/09/2019,5,5,650,D,3,38,AOC,70000,509,125,Dylan Davis,640,8
BEL,22/09/2019,1,8,600,D,3,68,CLM,50000,101,123,Luis R. Reyes,1010,5
SAR,08/08/2019,7,6,600,D,3,54,AOC,83000,421,126,Jose Lezcano,315,4
AQU,11/01/2019,6,2,550,D,3,60,CLM,46000,327,117,Reylu Gutierrez,2650,4
BEL,22/09/2019,7,7,900,I,2,189,STK,125000,410,124,Javier Castellano,490,3
AQU,29/03/2019,7,7,700,D,3,44,CLM,46000,452,119,Kendrick Carmouche,1560,8
SAR,04/08/2019,6,1,600,D,3,48,CLM,52000,406,122,Junior Alvarado,7825,10
BEL,19/10/2019,4,4,850,T,2,171,STK,200000,159,126,Javier Castellano,315,4
BEL,19/06/2019,6,1,600,D,1,66,STR,55000,412,125,Luis Saez,70,2
SAR,29/08/2019,8,4,600,D,3,48,SOC,70000,446,121,Paco Lopez,170,5
AQU,10/02/2019,7,1,700,D,3,45,CLM,55000,359,126,Manuel Franco,60,1
AQU,11/01/2019,6,9,550,D,3,60,CLM,46000,327,126,Manuel Franco,540,5
AQU,02/11/2019,5,9,600,D,3,40,CLM,28000,207,124,Gary Richards,1110,4
AQU,05/12/2019,5,4,600,D,1,36,CLM,46000,216,124,Joel Rosario,590,2
AQU,30/12/2019,5,1,650,D,4,52,CLM,46000,230,124,Reylu Gutierrez,440,1
BEL,09/05/2019,5,8,700,D,3,40,AOC,70000,510,121,Jose Lezcano,440,1
BEL,26/06/2019,2,3,600,D,3,63,AOC,70000,205,125,Jose Lezcano,45,3
BEL,12/10/2019,3,3,600,D,3,65,CLM,50000,151,123,Joe Bravo,1050,6
BEL,27/05/2019,8,3,800,T,1,142,STK,125000,518,120,Javier Castellano,110,3
SAR,12/07/2019,9,4,800,I,6,78,STK,150000,551,124,Javier Castellano,920,7
SAR,23/08/2019,9,3,850,I,1,90,STK,150000,518,122,Javier Castellano,220,1
AQU,22/03/2019,3,6,800,D,4,54,CLM,46000,240,123,Eric Cancel,20,3
SAR,27/07/2019,3,2,550,T,1,74,CLM,52000,210,122,Jose Lezcano,260,2
SAR,02/08/2019,5,5,900,D,3,77,CLM,34000,326,118,Joey R. Martinez,2625,6
AQU,22/03/2019,8,3,600,D,4,45,AOC,75000,524,119,Carlos J. Hernandez,4950,8
AQU,01/01/2019,1,5,650,D,5,36,AOC,80000,1220,118,Manuel Franco,1150,1
AQU,20/12/2019,7,5,600,D,3,58,ALW,82000,328,124,Eric Cancel,950,6
AQU,07/12/2019,4,5,600,O,6,56,STK,125000,103,122,Manuel Franco,2140,5
BEL,15/06/2019,9,1,600,D,3,54,STK,100000,551,119,Manuel Franco,1290,2
BEL,22/09/2019,3,4,650,D,3,45,STK,300000,204,116,Manuel Franco,1410,5
BEL,19/10/2019,7,4,650,D,3,56,STK,150000,342,122,Manuel Franco,2425,4
BEL,27/05/2019,5,4,800,T,1,142,STK,125000,340,116,Manuel Franco,2875,10
BEL,13/09/2019,7,5,600,I,2,171,AOC,85000,615,123,Manuel Franco,180,1
SAR,21/07/2019,11,9,550,T,2,88,STK,200000,616,118,Manuel Franco,3025,7
AQU,01/03/2019,8,8,600,D,3,45,CLM,46000,439,119,Dylan Davis,650,2
SAR,15/08/2019,8,8,650,D,3,72,STK,100000,446,122,Manuel Franco,890,3
AQU,17/03/2019,8,9,600,D,3,40,AOC,67000,529,119,Eric Cancel,870,2
AQU,10/04/2019,5,6,600,D,3,50,AOC,70000,336,120,Eric Cancel,660,2
AQU,10/11/2019,4,7,650,D,3,56,CLM,46000,125,120,Eric Cancel,710,7
BEL,27/04/2019,1,6,600,D,1,64,CLM,50000,131,123,Eric Cancel,130,4
BEL,12/10/2019,3,5,600,D,3,65,CLM,50000,151,121,Eric Cancel,1270,3
AQU,30/03/2019,10,10,700,D,3,44,SST,80000,624,124,Eric Cancel,1830,9
SAR,02/09/2019,2,5,650,D,4,80,CLM,52000,105,122,Rajiv Maragh,870,6
AQU,02/02/2019,3,5,650,D,3,34,CLM,32000,121,121,Jose Lezcano,290,6
AQU,09/03/2019,2,2,800,D,3,52,CLM,36000,1252,120,Manuel Franco,355,1
AQU,09/03/2019,2,2,800,D,3,52,CLM,36000,1252,120,Manuel Franco,355,1
AQU,30/03/2019,8,7,800,D,3,54,SST,60000,521,118,Dylan Davis,1450,4
AQU,30/03/2019,10,10,700,D,3,44,SST,80000,624,124,Eric Cancel,1830,9
BEL,28/06/2019,5,1,600,D,3,63,CLM,50000,342,123,Luis Saez,110,3
BEL,04/10/2019,3,5,800,D,5,72,CLM,50000,225,122,Manuel Franco,160,3
SAR,04/08/2019,6,6,600,D,3,48,CLM,52000,406,122,Eric Cancel,360,7
AQU,19/01/2019,7,3,600,D,3,36,CLM,46000,330,116,Reylu Gutierrez,385,6
AQU,16/11/2019,3,4,850,T,2,138,CLM,48000,1256,121,Eric Cancel,1380,6
AQU,08/03/2019,6,9,800,D,3,54,CLM,28000,338,122,Kirk Johnson,4650,6
AQU,01/02/2019,1,2,600,D,3,48,CLM,57000,1250,122,Manuel Franco,175,1
BEL,01/06/2019,7,5,600,D,3,48,CLM,60000,445,125,Eric Cancel,340,3
SAR,18/08/2019,7,3,550,D,3,44,CLM,52000,428,124,Irad Ortiz Jr.,190,4
AQU,17/04/2019,7,6,600,O,1,60,AOC,70000,442,124,Eric Cancel,1150,6
BEL,23/05/2019,9,4,850,D,4,46,CLM,50000,727,124,Irad Ortiz Jr.,440,4
BEL,27/06/2019,7,7,600,T,2,82,CLM,50000,615,123,Eric Cancel,950,6
BEL,08/09/2019,9,11,850,I,2,18,CLM,50000,518,122,Eric Cancel,2310,8
SAR,10/08/2019,1,3,850,I,2,32,CLM,52000,100,123,Eric Cancel,2875,7
